pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order,mastery
577,17,115,1,3,,
577,17,205,1,7,,
577,17,289,1,10,,
577,17,237,1,14,,
577,17,113,1,16,,
577,17,204,1,19,,
577,17,105,1,24,,
577,17,473,1,25,,
577,17,283,1,28,,
577,17,248,1,31,,
577,17,220,1,33,,
577,17,94,1,37,,
577,17,285,1,40,,
577,17,377,1,46,,
577,17,472,1,48,,
577,17,101,2,0,,
577,17,109,2,0,,
577,17,151,2,0,,
577,17,270,2,0,,
577,17,271,2,0,,
577,17,286,2,0,,
577,17,290,2,0,,
577,17,310,2,0,,
577,17,86,4,0,,
577,17,87,4,0,,
577,17,92,4,0,,
577,17,94,4,0,,
577,17,104,4,0,,
577,17,113,4,0,,
577,17,115,4,0,,
577,17,138,4,0,,
577,17,153,4,0,,
577,17,156,4,0,,
577,17,157,4,0,,
577,17,164,4,0,,
577,17,182,4,0,,
577,17,207,4,0,,
577,17,213,4,0,,
577,17,214,4,0,,
577,17,216,4,0,,
577,17,218,4,0,,
577,17,219,4,0,,
577,17,237,4,0,,
577,17,240,4,0,,
577,17,244,4,0,,
577,17,247,4,0,,
577,17,263,4,0,,
577,17,317,4,0,,
577,17,347,4,0,,
577,17,360,4,0,,
577,17,373,4,0,,
577,17,412,4,0,,
577,17,430,4,0,,
577,17,433,4,0,,
577,17,473,4,0,,
577,17,496,4,0,,
577,17,590,4,0,,
577,17,611,4,0,,
578,17,115,1,1,2.0,
578,17,149,1,1,1.0,
578,17,205,1,1,3.0,
578,17,289,1,1,4.0,
578,17,115,1,3,,
578,17,205,1,7,,
578,17,289,1,10,,
578,17,237,1,14,,
578,17,113,1,16,,
578,17,204,1,19,,
578,17,105,1,24,,
578,17,473,1,25,,
578,17,283,1,28,,
578,17,248,1,31,,
578,17,220,1,34,,
578,17,94,1,39,,
578,17,285,1,43,,
578,17,377,1,50,,
578,17,472,1,53,,
578,17,86,4,0,,
578,17,87,4,0,,
578,17,92,4,0,,
578,17,94,4,0,,
578,17,104,4,0,,
578,17,113,4,0,,
578,17,115,4,0,,
578,17,138,4,0,,
578,17,153,4,0,,
578,17,156,4,0,,
578,17,157,4,0,,
578,17,164,4,0,,
578,17,182,4,0,,
578,17,207,4,0,,
578,17,213,4,0,,
578,17,214,4,0,,
578,17,216,4,0,,
578,17,218,4,0,,
578,17,219,4,0,,
578,17,237,4,0,,
578,17,240,4,0,,
578,17,244,4,0,,
578,17,247,4,0,,
578,17,263,4,0,,
578,17,317,4,0,,
578,17,347,4,0,,
578,17,360,4,0,,
578,17,373,4,0,,
578,17,412,4,0,,
578,17,430,4,0,,
578,17,433,4,0,,
578,17,473,4,0,,
578,17,496,4,0,,
578,17,590,4,0,,
578,17,611,4,0,,
579,17,146,1,0,,
579,17,115,1,1,3.0,
579,17,146,1,1,1.0,
579,17,149,1,1,2.0,
579,17,205,1,1,4.0,
579,17,289,1,1,5.0,
579,17,115,1,3,,
579,17,205,1,7,,
579,17,289,1,10,,
579,17,237,1,14,,
579,17,113,1,16,,
579,17,204,1,19,,
579,17,105,1,24,,
579,17,473,1,25,,
579,17,283,1,28,,
579,17,248,1,31,,
579,17,220,1,34,,
579,17,94,1,39,,
579,17,285,1,45,,
579,17,377,1,54,,
579,17,472,1,59,,
579,17,63,4,0,,
579,17,86,4,0,,
579,17,87,4,0,,
579,17,92,4,0,,
579,17,94,4,0,,
579,17,104,4,0,,
579,17,113,4,0,,
579,17,115,4,0,,
579,17,138,4,0,,
579,17,153,4,0,,
579,17,156,4,0,,
579,17,157,4,0,,
579,17,164,4,0,,
579,17,182,4,0,,
579,17,207,4,0,,
579,17,213,4,0,,
579,17,214,4,0,,
579,17,216,4,0,,
579,17,218,4,0,,
579,17,219,4,0,,
579,17,237,4,0,,
579,17,240,4,0,,
579,17,244,4,0,,
579,17,247,4,0,,
579,17,263,4,0,,
579,17,317,4,0,,
579,17,347,4,0,,
579,17,360,4,0,,
579,17,373,4,0,,
579,17,374,4,0,,
579,17,411,4,0,,
579,17,412,4,0,,
579,17,416,4,0,,
579,17,430,4,0,,
579,17,433,4,0,,
579,17,447,4,0,,
579,17,473,4,0,,
579,17,496,4,0,,
579,17,590,4,0,,
579,17,611,4,0,,
580,17,55,1,1,,
580,17,346,1,3,,
580,17,432,1,6,,
580,17,17,1,9,,
580,17,352,1,13,,
580,17,332,1,15,,
580,17,61,1,19,,
580,17,297,1,21,,
580,17,392,1,24,,
580,17,403,1,27,,
580,17,355,1,30,,
580,17,240,1,34,,
580,17,366,1,37,,
580,17,413,1,41,,
580,17,542,1,46,,
580,17,16,2,0,,
580,17,119,2,0,,
580,17,211,2,0,,
580,17,300,2,0,,
580,17,314,2,0,,
580,17,362,2,0,,
580,17,381,2,0,,
580,17,382,2,0,,
580,17,19,4,0,,
580,17,57,4,0,,
580,17,58,4,0,,
580,17,92,4,0,,
580,17,104,4,0,,
580,17,156,4,0,,
580,17,164,4,0,,
580,17,182,4,0,,
580,17,207,4,0,,
580,17,211,4,0,,
580,17,213,4,0,,
580,17,214,4,0,,
580,17,216,4,0,,
580,17,218,4,0,,
580,17,237,4,0,,
580,17,240,4,0,,
580,17,258,4,0,,
580,17,263,4,0,,
580,17,332,4,0,,
580,17,355,4,0,,
580,17,496,4,0,,
580,17,503,4,0,,
580,17,590,4,0,,
581,17,17,1,1,4.0,
581,17,55,1,1,1.0,
581,17,346,1,1,2.0,
581,17,432,1,1,3.0,
581,17,346,1,3,,
581,17,432,1,6,,
581,17,17,1,9,,
581,17,352,1,13,,
581,17,332,1,15,,
581,17,61,1,19,,
581,17,297,1,21,,
581,17,392,1,24,,
581,17,403,1,27,,
581,17,355,1,30,,
581,17,240,1,34,,
581,17,366,1,40,,
581,17,413,1,47,,
581,17,542,1,55,,
581,17,19,4,0,,
581,17,57,4,0,,
581,17,58,4,0,,
581,17,63,4,0,,
581,17,92,4,0,,
581,17,104,4,0,,
581,17,156,4,0,,
581,17,164,4,0,,
581,17,182,4,0,,
581,17,207,4,0,,
581,17,211,4,0,,
581,17,213,4,0,,
581,17,214,4,0,,
581,17,216,4,0,,
581,17,218,4,0,,
581,17,237,4,0,,
581,17,240,4,0,,
581,17,258,4,0,,
581,17,263,4,0,,
581,17,332,4,0,,
581,17,355,4,0,,
581,17,416,4,0,,
581,17,496,4,0,,
581,17,503,4,0,,
581,17,590,4,0,,
582,17,333,1,1,,
582,17,106,1,4,,
582,17,310,1,7,,
582,17,253,1,10,,
582,17,196,1,13,,
582,17,54,1,16,,
582,17,419,1,19,,
582,17,269,1,22,,
582,17,429,1,26,,
582,17,151,1,31,,
582,17,58,1,35,,
582,17,258,1,40,,
582,17,243,1,44,,
582,17,59,1,49,,
582,17,329,1,53,,
582,17,181,2,0,,
582,17,286,2,0,,
582,17,334,2,0,,
582,17,352,2,0,,
582,17,363,2,0,,
582,17,393,2,0,,
582,17,420,2,0,,
582,17,475,2,0,,
582,17,58,4,0,,
582,17,59,4,0,,
582,17,92,4,0,,
582,17,104,4,0,,
582,17,113,4,0,,
582,17,153,4,0,,
582,17,156,4,0,,
582,17,164,4,0,,
582,17,182,4,0,,
582,17,207,4,0,,
582,17,213,4,0,,
582,17,214,4,0,,
582,17,216,4,0,,
582,17,218,4,0,,
582,17,237,4,0,,
582,17,240,4,0,,
582,17,258,4,0,,
582,17,263,4,0,,
582,17,269,4,0,,
582,17,430,4,0,,
582,17,496,4,0,,
582,17,524,4,0,,
582,17,590,4,0,,
583,17,106,1,1,2.0,
583,17,253,1,1,4.0,
583,17,310,1,1,3.0,
583,17,333,1,1,1.0,
583,17,106,1,4,,
583,17,310,1,7,,
583,17,253,1,10,,
583,17,196,1,13,,
583,17,54,1,16,,
583,17,419,1,19,,
583,17,269,1,22,,
583,17,429,1,26,,
583,17,151,1,31,,
583,17,58,1,36,,
583,17,258,1,42,,
583,17,243,1,47,,
583,17,59,1,53,,
583,17,329,1,58,,
583,17,58,4,0,,
583,17,59,4,0,,
583,17,92,4,0,,
583,17,104,4,0,,
583,17,113,4,0,,
583,17,153,4,0,,
583,17,156,4,0,,
583,17,164,4,0,,
583,17,182,4,0,,
583,17,207,4,0,,
583,17,213,4,0,,
583,17,214,4,0,,
583,17,216,4,0,,
583,17,218,4,0,,
583,17,237,4,0,,
583,17,240,4,0,,
583,17,258,4,0,,
583,17,263,4,0,,
583,17,269,4,0,,
583,17,430,4,0,,
583,17,496,4,0,,
583,17,524,4,0,,
583,17,590,4,0,,
584,17,106,1,1,5.0,
584,17,253,1,1,7.0,
584,17,310,1,1,6.0,
584,17,311,1,1,3.0,
584,17,329,1,1,1.0,
584,17,333,1,1,4.0,
584,17,573,1,1,2.0,
584,17,106,1,4,,
584,17,310,1,7,,
584,17,253,1,10,,
584,17,196,1,13,,
584,17,54,1,16,,
584,17,419,1,19,,
584,17,269,1,22,,
584,17,429,1,26,,
584,17,151,1,31,,
584,17,58,1,36,,
584,17,258,1,42,,
584,17,243,1,50,,
584,17,59,1,59,,
584,17,329,1,67,,
584,17,58,4,0,,
584,17,59,4,0,,
584,17,63,4,0,,
584,17,92,4,0,,
584,17,104,4,0,,
584,17,113,4,0,,
584,17,153,4,0,,
584,17,156,4,0,,
584,17,164,4,0,,
584,17,182,4,0,,
584,17,207,4,0,,
584,17,213,4,0,,
584,17,214,4,0,,
584,17,216,4,0,,
584,17,218,4,0,,
584,17,237,4,0,,
584,17,240,4,0,,
584,17,258,4,0,,
584,17,263,4,0,,
584,17,269,4,0,,
584,17,416,4,0,,
584,17,430,4,0,,
584,17,496,4,0,,
584,17,524,4,0,,
584,17,590,4,0,,
585,17,33,1,1,1.0,
585,17,293,1,1,2.0,
585,17,45,1,4,,
585,17,28,1,7,,
585,17,24,1,10,,
585,17,73,1,13,,
585,17,185,1,16,,
585,17,36,1,20,,
585,17,26,1,24,,
585,17,312,1,28,,
585,17,412,1,32,,
585,17,204,1,36,,
585,17,267,1,41,,
585,17,38,1,46,,
585,17,76,1,51,,
585,17,97,2,0,,
585,17,214,2,0,,
585,17,226,2,0,,
585,17,235,2,0,,
585,17,313,2,0,,
585,17,316,2,0,,
585,17,320,2,0,,
585,17,363,2,0,,
585,17,388,2,0,,
585,17,76,4,0,,
585,17,86,4,0,,
585,17,92,4,0,,
585,17,104,4,0,,
585,17,113,4,0,,
585,17,156,4,0,,
585,17,164,4,0,,
585,17,182,4,0,,
585,17,207,4,0,,
585,17,213,4,0,,
585,17,214,4,0,,
585,17,216,4,0,,
585,17,218,4,0,,
585,17,219,4,0,,
585,17,237,4,0,,
585,17,240,4,0,,
585,17,241,4,0,,
585,17,247,4,0,,
585,17,263,4,0,,
585,17,267,4,0,,
585,17,412,4,0,,
585,17,447,4,0,,
585,17,496,4,0,,
585,17,497,4,0,,
585,17,526,4,0,,
585,17,528,4,0,,
585,17,590,4,0,,
586,17,532,1,0,,
586,17,28,1,1,6.0,
586,17,33,1,1,3.0,
586,17,45,1,1,5.0,
586,17,224,1,1,2.0,
586,17,293,1,1,4.0,
586,17,532,1,1,1.0,
586,17,45,1,4,,
586,17,28,1,7,,
586,17,24,1,10,,
586,17,73,1,13,,
586,17,185,1,16,,
586,17,36,1,20,,
586,17,26,1,24,,
586,17,312,1,28,,
586,17,412,1,32,,
586,17,204,1,36,,
586,17,267,1,44,,
586,17,38,1,52,,
586,17,76,1,60,,
586,17,14,4,0,,
586,17,63,4,0,,
586,17,76,4,0,,
586,17,86,4,0,,
586,17,92,4,0,,
586,17,104,4,0,,
586,17,113,4,0,,
586,17,156,4,0,,
586,17,164,4,0,,
586,17,182,4,0,,
586,17,207,4,0,,
586,17,213,4,0,,
586,17,214,4,0,,
586,17,216,4,0,,
586,17,218,4,0,,
586,17,219,4,0,,
586,17,237,4,0,,
586,17,240,4,0,,
586,17,241,4,0,,
586,17,247,4,0,,
586,17,263,4,0,,
586,17,267,4,0,,
586,17,412,4,0,,
586,17,416,4,0,,
586,17,447,4,0,,
586,17,496,4,0,,
586,17,497,4,0,,
586,17,526,4,0,,
586,17,528,4,0,,
586,17,590,4,0,,
587,17,84,1,1,,
587,17,98,1,4,,
587,17,39,1,7,,
587,17,268,1,10,,
587,17,209,1,13,,
587,17,609,1,15,,
587,17,228,1,16,,
587,17,104,1,19,,
587,17,351,1,22,,
587,17,486,1,26,,
587,17,512,1,30,,
587,17,113,1,34,,
587,17,227,1,38,,
587,17,521,1,42,,
587,17,97,1,46,,
587,17,435,1,50,,
587,17,204,2,0,,
587,17,226,2,0,,
587,17,231,2,0,,
587,17,310,2,0,,
587,17,321,2,0,,
587,17,343,2,0,,
587,17,351,2,0,,
587,17,355,2,0,,
587,17,403,2,0,,
587,17,569,2,0,,
587,17,683,2,0,,
587,17,85,4,0,,
587,17,86,4,0,,
587,17,87,4,0,,
587,17,92,4,0,,
587,17,104,4,0,,
587,17,113,4,0,,
587,17,156,4,0,,
587,17,164,4,0,,
587,17,182,4,0,,
587,17,207,4,0,,
587,17,213,4,0,,
587,17,214,4,0,,
587,17,216,4,0,,
587,17,218,4,0,,
587,17,237,4,0,,
587,17,240,4,0,,
587,17,263,4,0,,
587,17,269,4,0,,
587,17,332,4,0,,
587,17,355,4,0,,
587,17,369,4,0,,
587,17,374,4,0,,
587,17,451,4,0,,
587,17,496,4,0,,
587,17,512,4,0,,
587,17,521,4,0,,
587,17,528,4,0,,
587,17,590,4,0,,
588,17,64,1,1,,
588,17,43,1,4,,
588,17,203,1,8,,
588,17,210,1,13,,
588,17,31,1,16,,
588,17,29,1,20,,
588,17,206,1,25,,
588,17,405,1,28,,
588,17,163,1,32,,
588,17,36,1,37,,
588,17,184,1,40,,
588,17,404,1,44,,
588,17,175,1,49,,
588,17,14,1,52,,
588,17,38,1,56,,
588,17,30,2,0,,
588,17,68,2,0,,
588,17,103,2,0,,
588,17,185,2,0,,
588,17,224,2,0,,
588,17,228,2,0,,
588,17,282,2,0,,
588,17,450,2,0,,
588,17,529,2,0,,
588,17,14,4,0,,
588,17,92,4,0,,
588,17,104,4,0,,
588,17,156,4,0,,
588,17,164,4,0,,
588,17,182,4,0,,
588,17,206,4,0,,
588,17,207,4,0,,
588,17,213,4,0,,
588,17,214,4,0,,
588,17,216,4,0,,
588,17,218,4,0,,
588,17,237,4,0,,
588,17,240,4,0,,
588,17,263,4,0,,
588,17,332,4,0,,
588,17,398,4,0,,
588,17,404,4,0,,
588,17,412,4,0,,
588,17,496,4,0,,
588,17,590,4,0,,
588,17,611,4,0,,
589,17,38,1,1,1.0,
589,17,41,1,1,6.0,
589,17,43,1,1,4.0,
589,17,64,1,1,3.0,
589,17,501,1,1,5.0,
589,17,565,1,1,2.0,
589,17,43,1,4,,
589,17,501,1,8,,
589,17,41,1,13,,
589,17,31,1,16,,
589,17,29,1,20,,
589,17,206,1,25,,
589,17,405,1,28,,
589,17,163,1,32,,
589,17,442,1,37,,
589,17,334,1,40,,
589,17,404,1,44,,
589,17,179,1,49,,
589,17,14,1,52,,
589,17,416,1,56,,
589,17,565,1,60,,
589,17,14,4,0,,
589,17,63,4,0,,
589,17,92,4,0,,
589,17,104,4,0,,
589,17,156,4,0,,
589,17,164,4,0,,
589,17,182,4,0,,
589,17,206,4,0,,
589,17,207,4,0,,
589,17,213,4,0,,
589,17,214,4,0,,
589,17,216,4,0,,
589,17,218,4,0,,
589,17,237,4,0,,
589,17,240,4,0,,
589,17,263,4,0,,
589,17,332,4,0,,
589,17,398,4,0,,
589,17,404,4,0,,
589,17,411,4,0,,
589,17,412,4,0,,
589,17,416,4,0,,
589,17,496,4,0,,
589,17,590,4,0,,
589,17,611,4,0,,
589,17,684,4,0,,
589,17,693,4,0,,
590,17,71,1,1,,
590,17,74,1,6,,
590,17,310,1,8,,
590,17,117,1,12,,
590,17,72,1,15,,
590,17,275,1,18,,
590,17,185,1,20,,
590,17,230,1,24,,
590,17,202,1,28,,
590,17,92,1,32,,
590,17,235,1,35,,
590,17,499,1,39,,
590,17,76,1,43,,
590,17,476,1,45,,
590,17,147,1,50,,
590,17,34,2,0,,
590,17,74,2,0,,
590,17,77,2,0,,
590,17,78,2,0,,
590,17,111,2,0,,
590,17,203,2,0,,
590,17,205,2,0,,
590,17,380,2,0,,
590,17,76,4,0,,
590,17,92,4,0,,
590,17,104,4,0,,
590,17,156,4,0,,
590,17,164,4,0,,
590,17,182,4,0,,
590,17,188,4,0,,
590,17,207,4,0,,
590,17,213,4,0,,
590,17,214,4,0,,
590,17,216,4,0,,
590,17,218,4,0,,
590,17,237,4,0,,
590,17,240,4,0,,
590,17,241,4,0,,
590,17,263,4,0,,
590,17,267,4,0,,
590,17,371,4,0,,
590,17,412,4,0,,
590,17,447,4,0,,
590,17,474,4,0,,
590,17,496,4,0,,
590,17,590,4,0,,
591,17,71,1,1,1.0,
591,17,74,1,1,2.0,
591,17,117,1,1,4.0,
591,17,310,1,1,3.0,
591,17,74,1,6,,
591,17,310,1,8,,
591,17,117,1,12,,
591,17,72,1,15,,
591,17,275,1,18,,
591,17,185,1,20,,
591,17,230,1,24,,
591,17,202,1,28,,
591,17,92,1,32,,
591,17,235,1,35,,
591,17,499,1,43,,
591,17,76,1,49,,
591,17,476,1,54,,
591,17,147,1,62,,
591,17,63,4,0,,
591,17,76,4,0,,
591,17,92,4,0,,
591,17,104,4,0,,
591,17,156,4,0,,
591,17,164,4,0,,
591,17,182,4,0,,
591,17,188,4,0,,
591,17,207,4,0,,
591,17,213,4,0,,
591,17,214,4,0,,
591,17,216,4,0,,
591,17,218,4,0,,
591,17,237,4,0,,
591,17,240,4,0,,
591,17,241,4,0,,
591,17,263,4,0,,
591,17,267,4,0,,
591,17,371,4,0,,
591,17,412,4,0,,
591,17,416,4,0,,
591,17,447,4,0,,
591,17,474,4,0,,
591,17,496,4,0,,
591,17,590,4,0,,
592,17,145,1,1,1.0,
592,17,346,1,1,2.0,
592,17,71,1,5,,
592,17,101,1,9,,
592,17,61,1,13,,
592,17,105,1,17,,
592,17,352,1,22,,
592,17,466,1,27,,
592,17,362,1,32,,
592,17,240,1,37,,
592,17,506,1,43,,
592,17,56,1,49,,
592,17,378,1,55,,
592,17,323,1,61,,
592,17,54,2,0,,
592,17,105,2,0,,
592,17,109,2,0,,
592,17,132,2,0,,
592,17,151,2,0,,
592,17,220,2,0,,
592,17,57,4,0,,
592,17,58,4,0,,
592,17,59,4,0,,
592,17,92,4,0,,
592,17,94,4,0,,
592,17,104,4,0,,
592,17,127,4,0,,
592,17,138,4,0,,
592,17,156,4,0,,
592,17,164,4,0,,
592,17,182,4,0,,
592,17,188,4,0,,
592,17,207,4,0,,
592,17,213,4,0,,
592,17,214,4,0,,
592,17,216,4,0,,
592,17,218,4,0,,
592,17,219,4,0,,
592,17,237,4,0,,
592,17,240,4,0,,
592,17,244,4,0,,
592,17,247,4,0,,
592,17,258,4,0,,
592,17,261,4,0,,
592,17,263,4,0,,
592,17,269,4,0,,
592,17,399,4,0,,
592,17,412,4,0,,
592,17,433,4,0,,
592,17,482,4,0,,
592,17,496,4,0,,
592,17,503,4,0,,
592,17,590,4,0,,
592,17,605,4,0,,
593,17,71,1,1,5.0,
593,17,101,1,1,6.0,
593,17,145,1,1,3.0,
593,17,323,1,1,1.0,
593,17,346,1,1,4.0,
593,17,378,1,1,2.0,
593,17,71,1,5,,
593,17,101,1,9,,
593,17,61,1,13,,
593,17,105,1,17,,
593,17,352,1,22,,
593,17,466,1,27,,
593,17,362,1,32,,
593,17,240,1,37,,
593,17,506,1,45,,
593,17,56,1,53,,
593,17,378,1,61,,
593,17,323,1,69,,
593,17,57,4,0,,
593,17,58,4,0,,
593,17,59,4,0,,
593,17,63,4,0,,
593,17,92,4,0,,
593,17,94,4,0,,
593,17,104,4,0,,
593,17,127,4,0,,
593,17,138,4,0,,
593,17,156,4,0,,
593,17,164,4,0,,
593,17,182,4,0,,
593,17,188,4,0,,
593,17,207,4,0,,
593,17,213,4,0,,
593,17,214,4,0,,
593,17,216,4,0,,
593,17,218,4,0,,
593,17,219,4,0,,
593,17,237,4,0,,
593,17,240,4,0,,
593,17,244,4,0,,
593,17,247,4,0,,
593,17,258,4,0,,
593,17,261,4,0,,
593,17,263,4,0,,
593,17,269,4,0,,
593,17,399,4,0,,
593,17,412,4,0,,
593,17,416,4,0,,
593,17,433,4,0,,
593,17,482,4,0,,
593,17,496,4,0,,
593,17,503,4,0,,
593,17,590,4,0,,
593,17,605,4,0,,
594,17,1,1,1,6.0,
594,17,56,1,1,2.0,
594,17,270,1,1,5.0,
594,17,346,1,1,7.0,
594,17,361,1,1,4.0,
594,17,469,1,1,3.0,
594,17,589,1,1,1.0,
594,17,392,1,5,,
594,17,453,1,9,,
594,17,3,1,13,,
594,17,505,1,17,,
594,17,182,1,21,,
594,17,352,1,25,,
594,17,358,1,29,,
594,17,487,1,33,,
594,17,273,1,37,,
594,17,362,1,41,,
594,17,219,1,45,,
594,17,250,1,49,,
594,17,270,1,53,,
594,17,361,1,57,,
594,17,469,1,61,,
594,17,56,1,65,,
594,17,54,2,0,,
594,17,203,2,0,,
594,17,220,2,0,,
594,17,243,2,0,,
594,17,287,2,0,,
594,17,321,2,0,,
594,17,57,4,0,,
594,17,58,4,0,,
594,17,59,4,0,,
594,17,92,4,0,,
594,17,94,4,0,,
594,17,104,4,0,,
594,17,113,4,0,,
594,17,127,4,0,,
594,17,156,4,0,,
594,17,164,4,0,,
594,17,182,4,0,,
594,17,207,4,0,,
594,17,213,4,0,,
594,17,214,4,0,,
594,17,216,4,0,,
594,17,218,4,0,,
594,17,219,4,0,,
594,17,237,4,0,,
594,17,240,4,0,,
594,17,244,4,0,,
594,17,247,4,0,,
594,17,258,4,0,,
594,17,263,4,0,,
594,17,347,4,0,,
594,17,496,4,0,,
594,17,503,4,0,,
594,17,590,4,0,,
595,17,71,1,1,2.0,
595,17,81,1,1,1.0,
595,17,169,1,1,3.0,
595,17,86,1,4,,
595,17,103,1,7,,
595,17,210,1,12,,
595,17,527,1,15,,
595,17,450,1,18,,
595,17,380,1,23,,
595,17,163,1,26,,
595,17,486,1,29,,
595,17,324,1,34,,
595,17,97,1,37,,
595,17,389,1,40,,
595,17,435,1,45,,
595,17,405,1,48,,
595,17,40,2,0,,
595,17,42,2,0,,
595,17,50,2,0,,
595,17,185,2,0,,
595,17,228,2,0,,
595,17,293,2,0,,
595,17,431,2,0,,
595,17,440,2,0,,
595,17,85,4,0,,
595,17,86,4,0,,
595,17,92,4,0,,
595,17,104,4,0,,
595,17,113,4,0,,
595,17,141,4,0,,
595,17,156,4,0,,
595,17,164,4,0,,
595,17,168,4,0,,
595,17,182,4,0,,
595,17,207,4,0,,
595,17,213,4,0,,
595,17,214,4,0,,
595,17,216,4,0,,
595,17,218,4,0,,
595,17,237,4,0,,
595,17,240,4,0,,
595,17,263,4,0,,
595,17,398,4,0,,
595,17,404,4,0,,
595,17,412,4,0,,
595,17,451,4,0,,
595,17,496,4,0,,
595,17,521,4,0,,
595,17,528,4,0,,
595,17,590,4,0,,
595,17,611,4,0,,
596,17,564,1,0,,
596,17,71,1,1,3.0,
596,17,81,1,1,2.0,
596,17,86,1,1,5.0,
596,17,169,1,1,4.0,
596,17,564,1,1,1.0,
596,17,86,1,4,,
596,17,103,1,7,,
596,17,210,1,12,,
596,17,527,1,15,,
596,17,450,1,18,,
596,17,380,1,23,,
596,17,163,1,26,,
596,17,486,1,29,,
596,17,324,1,34,,
596,17,97,1,40,,
596,17,389,1,46,,
596,17,435,1,54,,
596,17,405,1,60,,
596,17,63,4,0,,
596,17,85,4,0,,
596,17,86,4,0,,
596,17,87,4,0,,
596,17,92,4,0,,
596,17,104,4,0,,
596,17,113,4,0,,
596,17,141,4,0,,
596,17,156,4,0,,
596,17,164,4,0,,
596,17,168,4,0,,
596,17,182,4,0,,
596,17,207,4,0,,
596,17,213,4,0,,
596,17,214,4,0,,
596,17,216,4,0,,
596,17,218,4,0,,
596,17,237,4,0,,
596,17,240,4,0,,
596,17,263,4,0,,
596,17,398,4,0,,
596,17,404,4,0,,
596,17,412,4,0,,
596,17,416,4,0,,
596,17,451,4,0,,
596,17,496,4,0,,
596,17,521,4,0,,
596,17,528,4,0,,
596,17,590,4,0,,
596,17,611,4,0,,
597,17,33,1,1,1.0,
597,17,106,1,1,2.0,
597,17,205,1,6,,
597,17,174,1,9,,
597,17,232,1,14,,
597,17,42,1,18,,
597,17,360,1,21,,
597,17,334,1,26,,
597,17,429,1,30,,
597,17,275,1,35,,
597,17,120,1,38,,
597,17,442,1,43,,
597,17,371,1,47,,
597,17,430,1,52,,
597,17,153,1,55,,
597,17,73,2,0,,
597,17,191,2,0,,
597,17,331,2,0,,
597,17,356,2,0,,
597,17,388,2,0,,
597,17,402,2,0,,
597,17,431,2,0,,
597,17,446,2,0,,
597,17,491,2,0,,
597,17,76,4,0,,
597,17,85,4,0,,
597,17,86,4,0,,
597,17,92,4,0,,
597,17,104,4,0,,
597,17,153,4,0,,
597,17,156,4,0,,
597,17,164,4,0,,
597,17,182,4,0,,
597,17,207,4,0,,
597,17,214,4,0,,
597,17,216,4,0,,
597,17,218,4,0,,
597,17,237,4,0,,
597,17,241,4,0,,
597,17,263,4,0,,
597,17,267,4,0,,
597,17,360,4,0,,
597,17,371,4,0,,
597,17,397,4,0,,
597,17,398,4,0,,
597,17,412,4,0,,
597,17,430,4,0,,
597,17,496,4,0,,
597,17,590,4,0,,
598,17,438,1,0,,
598,17,33,1,1,3.0,
598,17,106,1,1,4.0,
598,17,174,1,1,6.0,
598,17,205,1,1,5.0,
598,17,431,1,1,2.0,
598,17,438,1,1,1.0,
598,17,205,1,6,,
598,17,174,1,9,,
598,17,232,1,14,,
598,17,42,1,18,,
598,17,360,1,21,,
598,17,334,1,26,,
598,17,429,1,30,,
598,17,275,1,35,,
598,17,120,1,38,,
598,17,442,1,46,,
598,17,371,1,53,,
598,17,430,1,61,,
598,17,153,1,67,,
598,17,14,4,0,,
598,17,63,4,0,,
598,17,76,4,0,,
598,17,85,4,0,,
598,17,86,4,0,,
598,17,87,4,0,,
598,17,92,4,0,,
598,17,104,4,0,,
598,17,153,4,0,,
598,17,156,4,0,,
598,17,164,4,0,,
598,17,182,4,0,,
598,17,201,4,0,,
598,17,207,4,0,,
598,17,214,4,0,,
598,17,216,4,0,,
598,17,218,4,0,,
598,17,237,4,0,,
598,17,241,4,0,,
598,17,263,4,0,,
598,17,267,4,0,,
598,17,332,4,0,,
598,17,360,4,0,,
598,17,371,4,0,,
598,17,397,4,0,,
598,17,398,4,0,,
598,17,412,4,0,,
598,17,416,4,0,,
598,17,421,4,0,,
598,17,430,4,0,,
598,17,447,4,0,,
598,17,496,4,0,,
598,17,523,4,0,,
598,17,590,4,0,,
599,17,11,1,1,,
599,17,268,1,6,,
599,17,84,1,11,,
599,17,544,1,16,,
599,17,20,1,21,,
599,17,451,1,26,,
599,17,475,1,31,,
599,17,429,1,36,,
599,17,103,1,39,,
599,17,435,1,42,,
599,17,319,1,45,,
599,17,508,1,48,,
599,17,199,1,50,,
599,17,192,1,54,,
599,17,63,1,57,,
599,17,63,4,0,,
599,17,85,4,0,,
599,17,86,4,0,,
599,17,92,4,0,,
599,17,104,4,0,,
599,17,156,4,0,,
599,17,164,4,0,,
599,17,182,4,0,,
599,17,201,4,0,,
599,17,207,4,0,,
599,17,214,4,0,,
599,17,216,4,0,,
599,17,218,4,0,,
599,17,237,4,0,,
599,17,263,4,0,,
599,17,397,4,0,,
599,17,430,4,0,,
599,17,451,4,0,,
599,17,496,4,0,,
599,17,521,4,0,,
599,17,528,4,0,,
599,17,590,4,0,,
600,17,11,1,1,1.0,
600,17,84,1,1,3.0,
600,17,268,1,1,2.0,
600,17,544,1,1,4.0,
600,17,268,1,6,,
600,17,84,1,11,,
